PUNTO,ESTE,NORTE,h
2148,369251.6394,8292870.678,3833
2149,369751.6394,8292870.678,3855
2150,370251.6394,8292870.678,3915
2151,370751.6394,8292870.678,3914
2152,371251.6394,8292870.678,3850
2153,371751.6394,8292870.678,3833
2154,372251.6394,8292870.678,3833
2155,372751.6394,8292870.678,3835
2156,373251.6394,8292870.678,3831
2157,373751.6394,8292870.678,3831
2158,374251.6394,8292870.678,3831
2159,374751.6394,8292870.678,3830
2160,375251.6394,8292870.678,3831
2161,375751.6394,8292870.678,3830
2162,376251.6394,8292870.678,3830
2163,376751.6394,8292870.678,3832
2164,377251.6394,8292870.678,3830
2165,377751.6394,8292870.678,3830
2166,378251.6394,8292870.678,3832
2167,378751.6394,8292870.678,3833
2168,379251.6394,8292870.678,3826
2169,379751.6394,8292870.678,3830
2170,380251.6394,8292870.678,3831
2171,380751.6394,8292870.678,3831
2172,381251.6394,8292870.678,3830
2173,381751.6394,8292870.678,3831
2174,382251.6394,8292870.678,3831
2175,382751.6394,8292870.678,3831
2176,383251.6394,8292870.678,3832
2177,383751.6394,8292870.678,3829
2178,384251.6394,8292870.678,3828
2179,384751.6394,8292870.678,3833
2180,385251.6394,8292870.678,3832
2181,385751.6394,8292870.678,3832
2182,386251.6394,8292870.678,3829
2183,386751.6394,8292870.678,3828
2184,387251.6394,8292870.678,3831
2185,387751.6394,8292870.678,3830
2186,388251.6394,8292870.678,3853
2187,388751.6394,8292870.678,3833
2188,389251.6394,8292870.678,3830
2189,389751.6394,8292870.678,3834
2190,390251.6394,8292870.678,3831
2191,390751.6394,8292870.678,3842
2192,391251.6394,8292870.678,3829
2193,391751.6394,8292870.678,3834
2194,392251.6394,8292870.678,3888
2195,392751.6394,8292870.678,3920
2196,393251.6394,8292870.678,3863
2197,393751.6394,8292870.678,3866
2198,394251.6394,8292870.678,3925
2199,394751.6394,8292870.678,4015
2200,395251.6394,8292870.678,4015
2201,395751.6394,8292870.678,3977
2202,396251.6394,8292870.678,3944
2203,396751.6394,8292870.678,3952
2204,397251.6394,8292870.678,3973
2205,397751.6394,8292870.678,3987
2206,398251.6394,8292870.678,4092
2207,398751.6394,8292870.678,3991
2208,399251.6394,8292870.678,3978
2209,399751.6394,8292870.678,3863
2210,400251.6394,8292870.678,3841
2211,400751.6394,8292870.678,3826
2212,401251.6394,8292870.678,3822
2213,362251.6394,8292370.678,3842
2214,362751.6394,8292370.678,3840
2215,363251.6394,8292370.678,3838
2216,363751.6394,8292370.678,3838
2217,364251.6394,8292370.678,3837
2218,364751.6394,8292370.678,3836
2219,365251.6394,8292370.678,3838
2220,365751.6394,8292370.678,3836
2221,366251.6394,8292370.678,3835
2222,366751.6394,8292370.678,3836
2223,367251.6394,8292370.678,3836
2224,367751.6394,8292370.678,3835
2225,368251.6394,8292370.678,3835
2226,368751.6394,8292370.678,3837
2227,369251.6394,8292370.678,3833
2228,369751.6394,8292370.678,3834
2229,370251.6394,8292370.678,3840
2230,370751.6394,8292370.678,3832
2231,371251.6394,8292370.678,3832
2232,371751.6394,8292370.678,3851
2233,372251.6394,8292370.678,3836
2234,372751.6394,8292370.678,3833
2235,373251.6394,8292370.678,3833
2236,373751.6394,8292370.678,3832
2237,374251.6394,8292370.678,3833
2238,374751.6394,8292370.678,3834
2239,375251.6394,8292370.678,3830
2240,375751.6394,8292370.678,3830
2241,376251.6394,8292370.678,3833
2242,376751.6394,8292370.678,3836
2243,377251.6394,8292370.678,3833
2244,377751.6394,8292370.678,3831
2245,378251.6394,8292370.678,3828
2246,378751.6394,8292370.678,3830
2247,379251.6394,8292370.678,3833
2248,379751.6394,8292370.678,3829
2249,380251.6394,8292370.678,3830
2250,380751.6394,8292370.678,3828
2251,381251.6394,8292370.678,3830
2252,381751.6394,8292370.678,3827
2253,382251.6394,8292370.678,3831
2254,382751.6394,8292370.678,3830
2255,383251.6394,8292370.678,3828
2256,383751.6394,8292370.678,3832
2257,384251.6394,8292370.678,3829
2258,384751.6394,8292370.678,3828
2259,385251.6394,8292370.678,3831
2260,385751.6394,8292370.678,3830
2261,386251.6394,8292370.678,3831
2262,386751.6394,8292370.678,3831
2263,387251.6394,8292370.678,3831
2264,387751.6394,8292370.678,3835
2265,388251.6394,8292370.678,3880
2266,388751.6394,8292370.678,3831
2267,389251.6394,8292370.678,3833
2268,389751.6394,8292370.678,3829
2269,390251.6394,8292370.678,3831
2270,390751.6394,8292370.678,3830
2271,391251.6394,8292370.678,3839
2272,391751.6394,8292370.678,3835
2273,392251.6394,8292370.678,3867
2274,392751.6394,8292370.678,3927
2275,393251.6394,8292370.678,3891
2276,393751.6394,8292370.678,3870
2277,394251.6394,8292370.678,3880
2278,394751.6394,8292370.678,3994
2279,395251.6394,8292370.678,4015
2280,395751.6394,8292370.678,3929
2281,396251.6394,8292370.678,3935
2282,396751.6394,8292370.678,3974
2283,397251.6394,8292370.678,4002
2284,397751.6394,8292370.678,4006
2285,398251.6394,8292370.678,4056
2286,398751.6394,8292370.678,3975
2287,399251.6394,8292370.678,3903
2288,399751.6394,8292370.678,3898
2289,400251.6394,8292370.678,3838
2290,400751.6394,8292370.678,3826
2291,401251.6394,8292370.678,3819
2292,362251.6394,8291870.678,3841
2293,362751.6394,8291870.678,3840
2294,363251.6394,8291870.678,3839
2295,363751.6394,8291870.678,3839
2296,364251.6394,8291870.678,3836
2297,364751.6394,8291870.678,3837
2298,365251.6394,8291870.678,3837
2299,365751.6394,8291870.678,3837
2300,366251.6394,8291870.678,3837
2301,366751.6394,8291870.678,3838
2302,367251.6394,8291870.678,3833
2303,367751.6394,8291870.678,3833
2304,368251.6394,8291870.678,3836
2305,368751.6394,8291870.678,3836
2306,369251.6394,8291870.678,3835
2307,369751.6394,8291870.678,3834
2308,370251.6394,8291870.678,3835
2309,370751.6394,8291870.678,3831
2310,371251.6394,8291870.678,3835
2311,371751.6394,8291870.678,3888
2312,372251.6394,8291870.678,3835
2313,372751.6394,8291870.678,3832
2314,373251.6394,8291870.678,3833
2315,373751.6394,8291870.678,3831
2316,374251.6394,8291870.678,3832
2317,374751.6394,8291870.678,3831
2318,375251.6394,8291870.678,3833
2319,375751.6394,8291870.678,3831
2320,376251.6394,8291870.678,3832
2321,376751.6394,8291870.678,3832
2322,377251.6394,8291870.678,3829
2323,377751.6394,8291870.678,3828
2324,378251.6394,8291870.678,3830
2325,378751.6394,8291870.678,3833
2326,379251.6394,8291870.678,3826
2327,379751.6394,8291870.678,3832
2328,380251.6394,8291870.678,3831
2329,380751.6394,8291870.678,3832
2330,381251.6394,8291870.678,3834
2331,381751.6394,8291870.678,3831
2332,382251.6394,8291870.678,3829
2333,382751.6394,8291870.678,3829
2334,383251.6394,8291870.678,3830
2335,383751.6394,8291870.678,3829
2336,384251.6394,8291870.678,3829
2337,384751.6394,8291870.678,3828
2338,385251.6394,8291870.678,3832
2339,385751.6394,8291870.678,3830
2340,386251.6394,8291870.678,3826
2341,386751.6394,8291870.678,3828
2342,387251.6394,8291870.678,3828
2343,387751.6394,8291870.678,3829
2344,388251.6394,8291870.678,3831
2345,388751.6394,8291870.678,3828
2346,389251.6394,8291870.678,3828
2347,389751.6394,8291870.678,3829
2348,390251.6394,8291870.678,3829
2349,390751.6394,8291870.678,3833
2350,391251.6394,8291870.678,3839
2351,391751.6394,8291870.678,3839
2352,392251.6394,8291870.678,3852
2353,392751.6394,8291870.678,3917
2354,393251.6394,8291870.678,3965
2355,393751.6394,8291870.678,3927
2356,394251.6394,8291870.678,3960
2357,394751.6394,8291870.678,3917
2358,395251.6394,8291870.678,3987
2359,395751.6394,8291870.678,3933
2360,396251.6394,8291870.678,3955
2361,396751.6394,8291870.678,3984
2362,397251.6394,8291870.678,4026
2363,397751.6394,8291870.678,4107
2364,398251.6394,8291870.678,3992
2365,398751.6394,8291870.678,3926
2366,399251.6394,8291870.678,3991
2367,399751.6394,8291870.678,3950
2368,400251.6394,8291870.678,3853
2369,400751.6394,8291870.678,3823
2370,401251.6394,8291870.678,3818
2371,362251.6394,8291370.678,3842
2372,362751.6394,8291370.678,3840
2373,363251.6394,8291370.678,3839
2374,363751.6394,8291370.678,3837
2375,364251.6394,8291370.678,3838
2376,364751.6394,8291370.678,3839
2377,365251.6394,8291370.678,3838
2378,365751.6394,8291370.678,3838
2379,366251.6394,8291370.678,3837
2380,366751.6394,8291370.678,3836
2381,367251.6394,8291370.678,3832
2382,367751.6394,8291370.678,3834
2383,368251.6394,8291370.678,3837
2384,368751.6394,8291370.678,3837
2385,369251.6394,8291370.678,3835
2386,369751.6394,8291370.678,3833
2387,370251.6394,8291370.678,3835
2388,370751.6394,8291370.678,3833
2389,371251.6394,8291370.678,3832
2390,371751.6394,8291370.678,3831
2391,372251.6394,8291370.678,3827
2392,372751.6394,8291370.678,3831
2393,373251.6394,8291370.678,3831
2394,373751.6394,8291370.678,3833
2395,374251.6394,8291370.678,3834
2396,374751.6394,8291370.678,3832
2397,375251.6394,8291370.678,3832
2398,375751.6394,8291370.678,3832
2399,376251.6394,8291370.678,3829
2400,376751.6394,8291370.678,3830
2401,377251.6394,8291370.678,3832
2402,377751.6394,8291370.678,3831
2403,378251.6394,8291370.678,3828
2404,378751.6394,8291370.678,3830
2405,379251.6394,8291370.678,3827
2406,379751.6394,8291370.678,3833
2407,380251.6394,8291370.678,3825
2408,380751.6394,8291370.678,3825
2409,381251.6394,8291370.678,3827
2410,381751.6394,8291370.678,3826
2411,382251.6394,8291370.678,3830
2412,382751.6394,8291370.678,3828
2413,383251.6394,8291370.678,3832
2414,383751.6394,8291370.678,3826
2415,384251.6394,8291370.678,3828
2416,384751.6394,8291370.678,3830
2417,385251.6394,8291370.678,3831
2418,385751.6394,8291370.678,3829
2419,386251.6394,8291370.678,3827
2420,386751.6394,8291370.678,3861
2421,387251.6394,8291370.678,3830
2422,387751.6394,8291370.678,3828
2423,388251.6394,8291370.678,3832
2424,388751.6394,8291370.678,3828
2425,389251.6394,8291370.678,3832
2426,389751.6394,8291370.678,3833
2427,390251.6394,8291370.678,3831
2428,390751.6394,8291370.678,3829
2429,391251.6394,8291370.678,3840
2430,391751.6394,8291370.678,3847
2431,392251.6394,8291370.678,3842
2432,392751.6394,8291370.678,3887
2433,393251.6394,8291370.678,3914
2434,393751.6394,8291370.678,4000
2435,394251.6394,8291370.678,3983
2436,394751.6394,8291370.678,3929
2437,395251.6394,8291370.678,3932
2438,395751.6394,8291370.678,3921
2439,396251.6394,8291370.678,3937
2440,396751.6394,8291370.678,3989
2441,397251.6394,8291370.678,4121
2442,397751.6394,8291370.678,4042
2443,398251.6394,8291370.678,4063
2444,398751.6394,8291370.678,3992
2445,399251.6394,8291370.678,3972
2446,399751.6394,8291370.678,3978
2447,400251.6394,8291370.678,3885
2448,400751.6394,8291370.678,3828
2449,401251.6394,8291370.678,3819
2450,362251.6394,8290870.678,3839
2451,362751.6394,8290870.678,3839
2452,363251.6394,8290870.678,3839
2453,363751.6394,8290870.678,3838
2454,364251.6394,8290870.678,3839
2455,364751.6394,8290870.678,3836
2456,365251.6394,8290870.678,3835
2457,365751.6394,8290870.678,3834
2458,366251.6394,8290870.678,3834
2459,366751.6394,8290870.678,3834
2460,367251.6394,8290870.678,3835
2461,367751.6394,8290870.678,3835
2462,368251.6394,8290870.678,3839
2463,368751.6394,8290870.678,3837
2464,369251.6394,8290870.678,3836
2465,369751.6394,8290870.678,3835
2466,370251.6394,8290870.678,3829
2467,370751.6394,8290870.678,3830
2468,371251.6394,8290870.678,3839
2469,371751.6394,8290870.678,3835
2470,372251.6394,8290870.678,3830
2471,372751.6394,8290870.678,3830
2472,373251.6394,8290870.678,3831
2473,373751.6394,8290870.678,3837
2474,374251.6394,8290870.678,3832
2475,374751.6394,8290870.678,3833
2476,375251.6394,8290870.678,3830
2477,375751.6394,8290870.678,3834
2478,376251.6394,8290870.678,3832
2479,376751.6394,8290870.678,3831
2480,377251.6394,8290870.678,3830
2481,377751.6394,8290870.678,3832
2482,378251.6394,8290870.678,3830
2483,378751.6394,8290870.678,3831
2484,379251.6394,8290870.678,3831
2485,379751.6394,8290870.678,3831
2486,380251.6394,8290870.678,3829
2487,380751.6394,8290870.678,3829
2488,381251.6394,8290870.678,3829
2489,381751.6394,8290870.678,3834
2490,382251.6394,8290870.678,3827
2491,382751.6394,8290870.678,3828
2492,383251.6394,8290870.678,3828
2493,383751.6394,8290870.678,3827
2494,384251.6394,8290870.678,3826
2495,384751.6394,8290870.678,3827
2496,385251.6394,8290870.678,3829
2497,385751.6394,8290870.678,3827
2498,386251.6394,8290870.678,3826
2499,386751.6394,8290870.678,3829
2500,387251.6394,8290870.678,3845
2501,387751.6394,8290870.678,3834
2502,388251.6394,8290870.678,3828
2503,388751.6394,8290870.678,3828
2504,389251.6394,8290870.678,3831
2505,389751.6394,8290870.678,3830
2506,390251.6394,8290870.678,3833
2507,390751.6394,8290870.678,3873
2508,391251.6394,8290870.678,3916
2509,391751.6394,8290870.678,3852
2510,392251.6394,8290870.678,3866
2511,392751.6394,8290870.678,3870
2512,393251.6394,8290870.678,3860
2513,393751.6394,8290870.678,3911
2514,394251.6394,8290870.678,4019
2515,394751.6394,8290870.678,3976
2516,395251.6394,8290870.678,3938
2517,395751.6394,8290870.678,3933
2518,396251.6394,8290870.678,4024
2519,396751.6394,8290870.678,4041
2520,397251.6394,8290870.678,4104
2521,397751.6394,8290870.678,4119
2522,398251.6394,8290870.678,4072
2523,398751.6394,8290870.678,4072
2524,399251.6394,8290870.678,4045
2525,399751.6394,8290870.678,3972
2526,400251.6394,8290870.678,3961
2527,400751.6394,8290870.678,3923
2528,401251.6394,8290870.678,3819
2529,362251.6394,8290370.678,3840
2530,362751.6394,8290370.678,3839
2531,363251.6394,8290370.678,3840
2532,363751.6394,8290370.678,3834
2533,364251.6394,8290370.678,3835
2534,364751.6394,8290370.678,3839
2535,365251.6394,8290370.678,3837
2536,365751.6394,8290370.678,3836
2537,366251.6394,8290370.678,3838
2538,366751.6394,8290370.678,3835
2539,367251.6394,8290370.678,3838
2540,367751.6394,8290370.678,3840
2541,368251.6394,8290370.678,3834
2542,368751.6394,8290370.678,3837
2543,369251.6394,8290370.678,3837
2544,369751.6394,8290370.678,3831
2545,370251.6394,8290370.678,3833
2546,370751.6394,8290370.678,3834
2547,371251.6394,8290370.678,3834
2548,371751.6394,8290370.678,3836
2549,372251.6394,8290370.678,3833
2550,372751.6394,8290370.678,3836
2551,373251.6394,8290370.678,3835
2552,373751.6394,8290370.678,3834
2553,374251.6394,8290370.678,3835
2554,374751.6394,8290370.678,3835
2555,375251.6394,8290370.678,3833
2556,375751.6394,8290370.678,3833
2557,376251.6394,8290370.678,3829
2558,376751.6394,8290370.678,3832
2559,377251.6394,8290370.678,3830
2560,377751.6394,8290370.678,3830
2561,378251.6394,8290370.678,3834
2562,378751.6394,8290370.678,3827
2563,379251.6394,8290370.678,3830
2564,379751.6394,8290370.678,3830
2565,380251.6394,8290370.678,3831
2566,380751.6394,8290370.678,3830
2567,381251.6394,8290370.678,3828
2568,381751.6394,8290370.678,3832
2569,382251.6394,8290370.678,3827
2570,382751.6394,8290370.678,3827
2571,383251.6394,8290370.678,3828
2572,383751.6394,8290370.678,3826
2573,384251.6394,8290370.678,3821
2574,384751.6394,8290370.678,3828
2575,385251.6394,8290370.678,3827
2576,385751.6394,8290370.678,3830
2577,386251.6394,8290370.678,3828
2578,386751.6394,8290370.678,3830
2579,387251.6394,8290370.678,3933
2580,387751.6394,8290370.678,3833
2581,388251.6394,8290370.678,3828
2582,388751.6394,8290370.678,3831
2583,389251.6394,8290370.678,3831
2584,389751.6394,8290370.678,3830
2585,390251.6394,8290370.678,3863
2586,390751.6394,8290370.678,3980
2587,391251.6394,8290370.678,3930
2588,391751.6394,8290370.678,3917
2589,392251.6394,8290370.678,3859
2590,392751.6394,8290370.678,3869
2591,393251.6394,8290370.678,3871
2592,393751.6394,8290370.678,3858
2593,394251.6394,8290370.678,3943
2594,394751.6394,8290370.678,3964
2595,395251.6394,8290370.678,3950
2596,395751.6394,8290370.678,3925
2597,396251.6394,8290370.678,3973
2598,396751.6394,8290370.678,4043
2599,397251.6394,8290370.678,4109
2600,397751.6394,8290370.678,4128
2601,398251.6394,8290370.678,4068
2602,398751.6394,8290370.678,4138
2603,399251.6394,8290370.678,4105
2604,399751.6394,8290370.678,4013
2605,400251.6394,8290370.678,4080
2606,400751.6394,8290370.678,4051
2607,401251.6394,8290370.678,3849
2608,362251.6394,8289870.678,3837
2609,362751.6394,8289870.678,3839
2610,363251.6394,8289870.678,3841
2611,363751.6394,8289870.678,3837
2612,364251.6394,8289870.678,3838
2613,364751.6394,8289870.678,3837
2614,365251.6394,8289870.678,3837
2615,365751.6394,8289870.678,3839
2616,366251.6394,8289870.678,3833
2617,366751.6394,8289870.678,3836
2618,367251.6394,8289870.678,3836
2619,367751.6394,8289870.678,3838
2620,368251.6394,8289870.678,3835
2621,368751.6394,8289870.678,3832
2622,369251.6394,8289870.678,3833
2623,369751.6394,8289870.678,3834
2624,370251.6394,8289870.678,3835
2625,370751.6394,8289870.678,3837
2626,371251.6394,8289870.678,3837
2627,371751.6394,8289870.678,3835
2628,372251.6394,8289870.678,3835
2629,372751.6394,8289870.678,3835
2630,373251.6394,8289870.678,3834
2631,373751.6394,8289870.678,3836
2632,374251.6394,8289870.678,3833
2633,374751.6394,8289870.678,3835
2634,375251.6394,8289870.678,3837
2635,375751.6394,8289870.678,3834
2636,376251.6394,8289870.678,3832
2637,376751.6394,8289870.678,3831
2638,377251.6394,8289870.678,3831
2639,377751.6394,8289870.678,3832
2640,378251.6394,8289870.678,3832
2641,378751.6394,8289870.678,3833
2642,379251.6394,8289870.678,3833
2643,379751.6394,8289870.678,3831
2644,380251.6394,8289870.678,3831
2645,380751.6394,8289870.678,3827
2646,381251.6394,8289870.678,3827
2647,381751.6394,8289870.678,3829
2648,382251.6394,8289870.678,3824
2649,382751.6394,8289870.678,3826
2650,383251.6394,8289870.678,3823
2651,383751.6394,8289870.678,3824
2652,384251.6394,8289870.678,3824
2653,384751.6394,8289870.678,3828
2654,385251.6394,8289870.678,3828
2655,385751.6394,8289870.678,3828
2656,386251.6394,8289870.678,3827
2657,386751.6394,8289870.678,3827
2658,387251.6394,8289870.678,3852
2659,387751.6394,8289870.678,3862
2660,388251.6394,8289870.678,3829
2661,388751.6394,8289870.678,3831
2662,389251.6394,8289870.678,3831
2663,389751.6394,8289870.678,3831
2664,390251.6394,8289870.678,3837
2665,390751.6394,8289870.678,3864
2666,391251.6394,8289870.678,3918
2667,391751.6394,8289870.678,3918
2668,392251.6394,8289870.678,3894
2669,392751.6394,8289870.678,3880
2670,393251.6394,8289870.678,3850
2671,393751.6394,8289870.678,3840
2672,394251.6394,8289870.678,3934
2673,394751.6394,8289870.678,3940
2674,395251.6394,8289870.678,3890
2675,395751.6394,8289870.678,3908
2676,396251.6394,8289870.678,3991
2677,396751.6394,8289870.678,4053
2678,397251.6394,8289870.678,4147
2679,397751.6394,8289870.678,4090
2680,398251.6394,8289870.678,4099
2681,398751.6394,8289870.678,4143
2682,399251.6394,8289870.678,4159
2683,399751.6394,8289870.678,4123
2684,400251.6394,8289870.678,4092
2685,400751.6394,8289870.678,3942
2686,401251.6394,8289870.678,3934
2687,362251.6394,8289370.678,3839
2688,362751.6394,8289370.678,3836
2689,363251.6394,8289370.678,3837
2690,363751.6394,8289370.678,3839
2691,364251.6394,8289370.678,3837
2692,364751.6394,8289370.678,3839
2693,365251.6394,8289370.678,3836
2694,365751.6394,8289370.678,3842
2695,366251.6394,8289370.678,3839
